time,cpu,memory,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv
2633.741590499878,1.9,29.2,1131713024,2966392320,2897102,5028259
2634.7631628513336,1.2,29.2,1131713024,2968489472,2897102,5028259
2635.7737340927124,2.1,29.2,1131815936,2970758656,2897102,5028259
2636.7843074798584,0.6,29.2,1131815936,2970795520,2897102,5028259
2637.7942554950714,0.4,29.2,1131815936,2972896768,2900239,5031371
2638.804843902588,1.8,29.2,1131815936,2974993920,2900379,5032022
2639.8151562213898,1.5,29.2,1131848704,2977316352,2900379,5032022
2640.827065706253,1.2,29.2,1131854336,2977316352,2900381,5032141
2641.8430745601654,1.4,29.2,1131854336,2979413504,2902785,5032845
2642.8542766571045,0.8,29.2,1131926016,2981661696,2903597,5035916
2643.8655037879944,0.8,29.2,1131926016,2983713792,2903679,5035916
2644.8759818077087,1.0,29.2,1131926016,2983791616,2908837,5043016
2645.886374950409,3.0,29.2,1131991552,2984209408,2914052,5047732
2646.8963408470154,2.7,29.2,1132063232,2984238080,2914160,5047971
2647.9135115146637,1.0,29.2,1132162048,2984893952,2915656,5048398
2648.924281358719,1.7,29.2,1132162048,2984893952,2918871,5053143
2649.9339756965637,1.6,29.2,1132162048,2985008640,2918914,5053185
2650.945063352585,1.7,29.2,1132163072,2985144832,2918915,5053185
2651.9567997455597,1.6,29.2,1132163072,2985144832,2918916,5053185
2652.9678201675415,1.2,29.2,1132163072,2985255424,2922078,5056473
2653.97780585289,1.3,29.2,1132235776,2985300480,2922248,5056527
2654.9880208969116,3.0,29.2,1132301312,2985685504,2922302,5057070
2655.999559879303,0.7,29.2,1132301312,2985685504,2922302,5057070
2657.010582447052,1.3,29.2,1132317696,2985816576,2922358,5057136
2658.02232503891,0.6,29.2,1132391424,2985927680,2922413,5057310
2659.033777475357,1.1,29.1,1132391424,2985948160,2923193,5057418
2660.044777870178,1.4,29.1,1132395520,2985948160,2925874,5063079
2661.05513215065,2.3,29.1,1132395520,2985956352,2925984,5063384
2662.0653977394104,0.7,29.1,1132395520,2986014208,2926039,5063384
